ts,Awdal - Baki,Awdal - Borama,Awdal - Lughaye,Awdal - Zeylac,Bakool - Ceel Barde,Bakool - Rab Dhuure,Bakool - Tayeeglow,Bakool - Waajid,Bakool - Xudur,Banadir - Banadir,Bari - Bandarbeyla,Bari - Bossaso,Bari - Caluula,Bari - Iskushuban,Bari - Qandala,Bari - Qardho,Bay - Baidoa,Bay - Buur Hakaba,Bay - Diinsoor,Bay - Qansax Dheere,Galgaduud - Cabudwaaq,Galgaduud - Cadaado,Galgaduud - Dhuusamarreeb,Gedo - Baardheere,Gedo - Belet Xaawo,Gedo - Ceel Waaq,Gedo - Doolow,Gedo - Garbahaarey,Gedo - Luuq,Hiraan - Belet Weyne,Hiraan - Bulo Burto,Hiraan - Jalalaqsi,Lower Juba - Afmadow,Lower Juba - Badhaadhe,Lower Juba - Jamaame,Lower Juba - Kismayo,Lower Shabelle - Afgooye,Lower Shabelle - Baraawe,Lower Shabelle - Kurtunwaarey,Lower Shabelle - Marka,Lower Shabelle - Qoryooley,Lower Shabelle - Sablaale,Lower Shabelle - Wanla Weyn,Middle Juba - Bu'aale,Middle Juba - Jilib,Middle Juba - Saakow,Middle Shabelle - Balcad,Middle Shabelle - Cadale,Middle Shabelle - Jowhar,Mudug - Gaalkacyo,Mudug - Galdogob,Mudug - Hobyo,Mudug - Jariiban,Mudug - Xarardheere,Nugaal - Burtinle,Nugaal - Eyl,Nugaal - Garoowe,Nugaal - Qardho,Sanaag - Badhan,Sanaag - Ceel Afweyn,Sanaag - Ceerigaabo,Sanaag - Dhahar,Sanaag - Laasqoray,Sanaag - Lasqoray,Sool - Caynabo,Sool - Laas Caanood,Sool - Taleex,Sool - Xudun,Togdheer - Burco,Togdheer - Buuhoodle,Togdheer - Owdweyne,Togdheer - Sheikh,Woqooyi Galbeed - Berbera,Woqooyi Galbeed - Gebiley,Woqooyi Galbeed - Hargeysa
2016-09-11,0.0,5.0,0.0,0.0,0.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
2016-09-18,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,31.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,158.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0
2016-09-25,0.0,34.0,0.0,0.0,0.0,9.0,23.0,0.0,0.0,14.0,0.0,17.0,0.0,0.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
2016-10-02,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,49.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2016-10-09,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,55.0
2016-10-16,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,249.0,0.0,11.0,0.0,0.0,0.0,19.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2016-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,23.0,0.0,0.0,0.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0
2016-10-30,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2016-11-06,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,17400.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,21150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2016-11-13,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,13.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,108.0,12.0,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,50.0
2016-11-20,0.0,393.0,0.0,0.0,0.0,0.0,224.0,8.0,0.0,5.0,0.0,34.0,0.0,0.0,0.0,20.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,34.0,11.0,0.0,0.0,149.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,51.0
2016-11-27,0.0,51.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,0.0,22.0,7.0,0.0,0.0,32.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,19.0,0.0,0.0,0.0,20893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,72.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,49.0
2016-12-04,0.0,14.0,0.0,0.0,0.0,0.0,39.0,0.0,10.0,458.0,0.0,6.0,0.0,0.0,0.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,16.0,0.0,0.0,0.0,10165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2016-12-11,0.0,18.0,0.0,0.0,0.0,24.0,69.0,45.0,0.0,45.0,0.0,11.0,0.0,0.0,0.0,32.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,100.0,0.0,0.0,0.0,5089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2016-12-18,0.0,200.0,0.0,0.0,0.0,22.0,75.0,57.0,11.0,39.0,0.0,52.0,0.0,0.0,0.0,21.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,52.0,0.0,0.0,0.0,1689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2016-12-25,0.0,33.0,0.0,0.0,0.0,12.0,23.0,12.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,76.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,12.0,26.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,29.0
2017-01-01,0.0,145.0,0.0,0.0,0.0,0.0,12.0,34.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,33.0,535.0,21.0,6.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,19.0
2017-01-08,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,0.0,20.0,0.0,0.0,0.0,185.0,629.0,0.0,0.0,30.0,0.0,0.0,26.0,119.0,7.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,49.0
2017-01-15,120.0,2345.0,0.0,0.0,0.0,33.0,144.0,124.0,21.0,328.0,0.0,28.0,0.0,0.0,0.0,20.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,98.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,199.0,102.0,0.0,0.0,35.0,350.0,107.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,17.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,6057.0
2017-01-22,0.0,540.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3823.0,0.0,20.0,0.0,0.0,0.0,9.0,2120.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,29.0,125.0,182.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,67.0
2017-01-29,0.0,759.0,0.0,0.0,0.0,0.0,54.0,8.0,0.0,818.0,0.0,0.0,0.0,935.0,0.0,21.0,479.0,0.0,0.0,0.0,11.0,0.0,0.0,377.0,0.0,0.0,401.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,531.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1249.0
2017-02-05,0.0,2090.0,0.0,0.0,0.0,100.0,99.0,146.0,0.0,7774.0,0.0,16.0,0.0,320.0,0.0,61.0,5934.0,0.0,0.0,7.0,0.0,29.0,0.0,266.0,0.0,0.0,264.0,0.0,40.0,0.0,0.0,0.0,200.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,77.0,6.0,2276.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,0.0,0.0,0.0,1461.0,0.0,0.0,167.0,0.0,539.0
2017-02-12,0.0,377.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1464.0,0.0,4.0,0.0,560.0,0.0,16.0,444.0,0.0,0.0,16.0,0.0,0.0,713.0,0.0,0.0,0.0,72.0,0.0,34.0,0.0,0.0,0.0,8.0,0.0,0.0,52.0,2504.0,0.0,0.0,0.0,432.0,0.0,0.0,200.0,250.0,457.0,0.0,0.0,0.0,5779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,59.0
2017-02-19,0.0,20.0,0.0,0.0,0.0,0.0,66.0,8.0,9.0,8445.0,0.0,47.0,0.0,0.0,0.0,236.0,8178.0,5.0,0.0,20.0,0.0,4560.0,7884.0,537.0,225.0,0.0,673.0,0.0,158.0,132.0,0.0,0.0,430.0,0.0,0.0,499.0,2894.0,0.0,475.0,0.0,0.0,0.0,0.0,325.0,0.0,642.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,110.0,0.0,57.0
2017-02-26,0.0,19.0,0.0,0.0,0.0,6.0,19.0,196.0,0.0,8338.0,0.0,8.0,0.0,0.0,7.0,1171.0,13610.0,0.0,600.0,7.0,0.0,0.0,0.0,396.0,13.0,0.0,3632.0,0.0,161.0,108.0,0.0,0.0,0.0,0.0,105.0,83.0,935.0,0.0,1035.0,0.0,1279.0,0.0,0.0,310.0,370.0,258.0,0.0,0.0,518.0,2152.0,1112.0,7.0,0.0,0.0,0.0,400.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,1741.0,0.0,0.0,21.0,0.0,64.0
2017-03-05,0.0,22.0,0.0,0.0,0.0,0.0,32.0,24.0,300.0,4398.0,0.0,31.0,0.0,0.0,0.0,980.0,9572.0,5.0,0.0,0.0,372.0,0.0,3906.0,569.0,20.0,0.0,2059.0,0.0,0.0,2197.0,0.0,0.0,1234.0,0.0,0.0,78.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,26.0,100.0,274.0,288.0,0.0,0.0,748.0,0.0,389.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,1644.0,1800.0,0.0,0.0,0.0,1800.0,6588.0,0.0,11221.0,0.0,0.0,0.0,0.0,16.0,0.0,44.0
2017-03-12,0.0,30.0,0.0,0.0,0.0,167.0,156.0,788.0,400.0,9214.0,0.0,67.0,0.0,112.0,0.0,290.0,13262.0,0.0,5.0,5.0,0.0,330.0,1062.0,284.0,50.0,318.0,34.0,0.0,100.0,3204.0,0.0,0.0,372.0,0.0,0.0,1420.0,0.0,0.0,0.0,48.0,0.0,0.0,130.0,219.0,28.0,234.0,184.0,0.0,0.0,1514.0,0.0,234.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,6906.0,10316.0,0.0,0.0,0.0,4200.0,1284.0,2114.0,3847.0,0.0,3900.0,0.0,0.0,32.0,303.0,1307.0
2017-03-19,0.0,422.0,0.0,0.0,0.0,33.0,16.0,47.0,1148.0,30711.0,305.0,9.0,0.0,0.0,0.0,2610.0,16722.0,0.0,6.0,0.0,0.0,0.0,426.0,350.0,200.0,0.0,30.0,122.0,0.0,3178.0,0.0,0.0,475.0,0.0,0.0,1513.0,0.0,20.0,12.0,0.0,1190.0,0.0,0.0,191.0,36.0,296.0,0.0,0.0,97.0,1032.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,1950.0,544.0,0.0,0.0,0.0,1500.0,1471.0,4885.0,101.0,0.0,3360.0,0.0,0.0,18.0,6.0,204.0
2017-03-26,103.0,36.0,0.0,0.0,0.0,8.0,50.0,334.0,3505.0,28425.0,200.0,24.0,0.0,0.0,3.0,1474.0,18566.0,0.0,12.0,0.0,0.0,0.0,0.0,22.0,46.0,0.0,439.0,0.0,0.0,810.0,0.0,0.0,352.0,0.0,0.0,1551.0,7538.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,120.0,757.0,195.0,0.0,0.0,2404.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,650.0,5884.0,0.0,0.0,0.0,2610.0,360.0,0.0,0.0,146.0,4932.0,110.0,0.0,26.0,20.0,182.0
2017-04-02,0.0,15.0,0.0,0.0,0.0,109.0,725.0,324.0,822.0,3452.0,150.0,19.0,0.0,0.0,0.0,692.0,13934.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,10.0,0.0,35.0,0.0,105.0,198.0,0.0,0.0,187.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,840.0,212.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,312.0,100.0,0.0,0.0,600.0,1832.0,0.0,0.0,0.0,1995.0,1564.0,0.0,200.0,1329.0,980.0,7.0,0.0,144.0,422.0,162.0
2017-04-09,0.0,473.0,0.0,0.0,0.0,100.0,208.0,108.0,238.0,8700.0,0.0,152.0,0.0,0.0,0.0,1328.0,14056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,36.0,0.0,0.0,5.0,0.0,0.0,120.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,379.0,0.0,0.0,0.0,536.0,0.0,0.0,125.0,132.0,0.0,0.0,0.0,0.0,0.0,1620.0,240.0,0.0,0.0,0.0,180.0,1157.0,0.0,0.0,573.0,1567.0,152.0,0.0,35.0,26.0,81.0
2017-04-16,0.0,144.0,0.0,0.0,0.0,100.0,224.0,208.0,0.0,5397.0,0.0,27.0,0.0,0.0,0.0,233.0,13374.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,375.0,0.0,0.0,0.0,561.0,0.0,5.0,0.0,115.0,102.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,654.0,0.0,0.0,805.0,780.0,158.0,0.0,132.0,0.0,317.0
2017-04-23,0.0,53.0,0.0,0.0,0.0,108.0,100.0,200.0,0.0,17314.0,0.0,150.0,0.0,0.0,0.0,147.0,14533.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,148.0,0.0,0.0,467.0,0.0,0.0,0.0,105.0,800.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,28.0,1349.0,250.0,0.0,624.0,2348.0,10.0,0.0,32.0,19.0,64.0
2017-04-30,0.0,21.0,0.0,0.0,0.0,533.0,524.0,324.0,0.0,9216.0,0.0,0.0,230.0,0.0,0.0,67.0,12115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,116.0,0.0,1058.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,2121.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,47.0,0.0,0.0,0.0,0.0,393.0,0.0,0.0,510.0,2519.0,0.0,0.0,6.0,6.0,72.0
2017-05-07,0.0,30.0,0.0,0.0,45.0,0.0,724.0,508.0,538.0,565.0,0.0,0.0,0.0,0.0,0.0,33.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,708.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3248.0,0.0,0.0,0.0,0.0,1047.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,20.0,95.0
2017-05-14,0.0,26.0,0.0,0.0,0.0,0.0,0.0,316.0,13.0,3973.0,0.0,50.0,0.0,0.0,0.0,36.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,5600.0,229.0,0.0,0.0,0.0,200.0,2331.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,973.0
2017-05-21,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4334.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,0.0,0.0,100.0,0.0,0.0,0.0,217.0,0.0,0.0,505.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,1348.0,14.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,4.0,0.0,0.0,0.0,173.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,16.0
2017-05-28,0.0,30.0,0.0,0.0,0.0,300.0,700.0,700.0,800.0,177.0,0.0,0.0,0.0,0.0,0.0,39.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,158.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,131.0,63.0
