ts,Awdal - Baki,Awdal - Borama,Awdal - Lughaye,Awdal - Zeylac,Bakool - Ceel Barde,Bakool - Rab Dhuure,Bakool - Tayeeglow,Bakool - Waajid,Bakool - Xudur,Banadir - Banadir,Bari - Bandarbeyla,Bari - Bossaso,Bari - Caluula,Bari - Iskushuban,Bari - Qandala,Bari - Qardho,Bay - Baidoa,Bay - Buur Hakaba,Bay - Diinsoor,Bay - Qansax Dheere,Galgaduud - Cabudwaaq,Galgaduud - Cadaado,Galgaduud - Ceel Buur,Galgaduud - Ceel Dheer,Galgaduud - Dhuusamarreeb,Gedo - Baardheere,Gedo - Belet Xaawo,Gedo - Ceel Waaq,Gedo - Doolow,Gedo - Garbahaarey,Gedo - Luuq,Hiraan - Belet Weyne,Hiraan - Bulo Burto,Hiraan - Jalalaqsi,Lower Juba - Afmadow,Lower Juba - Badhaadhe,Lower Juba - Jamaame,Lower Juba - Kismayo,Lower Juba - Saakow,Lower Shabelle - Afgooye,Lower Shabelle - Baraawe,Lower Shabelle - Kurtunwaarey,Lower Shabelle - Marka,Lower Shabelle - Qoryooley,Lower Shabelle - Sablaale,Lower Shabelle - Wanla Weyn,Middle Juba - Bu'aale,Middle Juba - Jilib,Middle Juba - Saakow,Middle Shabelle - Adan Yabaal,Middle Shabelle - Balcad,Middle Shabelle - Cadale,Middle Shabelle - Jowhar,Mudug - Gaalkacyo,Mudug - Galdogob,Mudug - Hobyo,Mudug - Jariiban,Mudug - Xarardheere,Nugaal - Burtinle,Nugaal - Eyl,Nugaal - Garoowe,Nugaal - Qardho,Sanaag - Badhan,Sanaag - Ceel Afweyn,Sanaag - Ceerigaabo,Sanaag - Dhahar,Sanaag - Laasqoray,Sanaag - Lasqoray,Sool - Caynabo,Sool - Laas Caanood,Sool - Taleex,Sool - Xudun,Togdheer - Burco,Togdheer - Buuhoodle,Togdheer - Owdweyne,Togdheer - Sheikh,Woqooyi Galbeed - Berbera,Woqooyi Galbeed - Gebiley,Woqooyi Galbeed - Hargeysa
2018-02-25,0.0,0.0,184.0,27.0,0.0,0.0,386.0,830.0,6.0,116.0,15.0,7.0,0.0,0.0,0.0,43.0,1040.0,0.0,743.0,405.0,0.0,27.0,5.0,0.0,0.0,122.0,12.0,0.0,0.0,17.0,11.0,0.0,25.0,12.0,44.0,9.0,57.0,44.0,0.0,159.0,0.0,298.0,336.0,9.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,29.0,16.0,0.0,42.0,10.0,23.0,60.0,0.0,22.0,12.0,0.0,20.0,55.0,0.0,234.0,0.0,127.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,12.0,24.0,0.0
2018-03-04,0.0,21.0,55.0,28.0,0.0,11.0,830.0,0.0,308.0,15.0,0.0,0.0,0.0,0.0,4.0,177.0,931.0,0.0,383.0,455.0,26.0,5.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,7.0,26.0,26.0,27.0,6.0,31.0,0.0,20.0,41.0,0.0,669.0,0.0,0.0,36.0,133.0,0.0,0.0,19.0,0.0,0.0,5.0,5.0,7.0,0.0,43.0,10.0,59.0,32.0,24.0,26.0,0.0,0.0,11.0,0.0,32.0,22.0,0.0,213.0,0.0,0.0,18.0,107.0,7.0,21.0,11.0,7.0,0.0,17.0,22.0,0.0
2018-03-11,0.0,6.0,155.0,187.0,6.0,1251.0,1100.0,1249.0,145.0,38.0,126.0,20.0,0.0,15.0,27.0,42.0,1078.0,450.0,584.0,657.0,5.0,0.0,0.0,0.0,0.0,40.0,33.0,0.0,0.0,10.0,33.0,17.0,0.0,27.0,64.0,0.0,82.0,73.0,0.0,528.0,0.0,569.0,370.0,172.0,0.0,78.0,19.0,12.0,37.0,0.0,0.0,7.0,0.0,0.0,19.0,34.0,17.0,0.0,31.0,4.0,0.0,5.0,0.0,46.0,29.0,0.0,10.0,0.0,31.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,27.0,39.0,0.0
2018-03-18,0.0,7.0,832.0,12.0,0.0,1100.0,1360.0,454.0,0.0,31.0,21.0,52.0,16.0,52.0,15.0,92.0,615.0,6.0,794.0,1166.0,0.0,8.0,8.0,0.0,9.0,161.0,0.0,0.0,0.0,40.0,6.0,14.0,0.0,0.0,47.0,7.0,31.0,59.0,0.0,3382.0,114.0,1609.0,44.0,1731.0,156.0,172.0,21.0,7.0,14.0,15.0,176.0,0.0,12.0,35.0,12.0,118.0,27.0,30.0,15.0,4.0,32.0,20.0,0.0,77.0,58.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,48.0,15.0
2018-03-25,0.0,29.0,283.0,14.0,100.0,917.0,800.0,938.0,120.0,6700.0,6.0,67.0,26.0,27.0,9.0,80.0,176.0,185.0,784.0,756.0,38.0,117.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,39.0,31.0,25.0,7.0,7.0,19.0,46.0,78.0,57.0,0.0,4714.0,0.0,13465.0,9.0,23.0,0.0,0.0,13.0,0.0,34.0,23.0,5.0,0.0,100.0,60.0,11.0,62.0,236.0,0.0,21.0,28.0,69.0,0.0,0.0,62.0,34.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,51.0,19.0
2018-04-01,0.0,21.0,47.0,13.0,15.0,6.0,647.0,1481.0,807.0,35.0,4.0,29.0,14.0,18.0,12.0,311.0,958.0,10.0,271.0,330.0,0.0,15.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,6.0,8.0,0.0,28.0,0.0,36.0,40.0,33.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,47.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,34.0,6.0,158.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,31.0,69.0,0.0,0.0,0.0,0.0,0.0,121.0,9.0,5.0,0.0,0.0,0.0,21.0,49.0,0.0
2018-04-08,0.0,40.0,8.0,0.0,476.0,452.0,81.0,1270.0,513.0,31.0,0.0,13.0,16.0,4.0,8.0,482.0,1421.0,6.0,848.0,914.0,5.0,5.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,50.0,5.0,5.0,11.0,0.0,38.0,72.0,21.0,0.0,333.0,0.0,0.0,120.0,49.0,0.0,27.0,19.0,37.0,21.0,0.0,0.0,36.0,16.0,17.0,64.0,36.0,550.0,0.0,0.0,0.0,4.0,6.0,0.0,20.0,272.0,0.0,0.0,0.0,6.0,6.0,37.0,62.0,0.0,0.0,0.0,0.0,3.0,51.0,25.0
2018-04-15,0.0,9.0,24.0,12.0,261.0,0.0,13.0,20.0,591.0,42.0,0.0,66.0,153.0,607.0,0.0,497.0,219.0,415.0,557.0,184.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,83.0,3.0,0.0,15.0,41.0,8.0,56.0,24.0,0.0,0.0,0.0,510.0,31.0,167.0,0.0,210.0,30.0,0.0,158.0,0.0,0.0,0.0,5.0,67.0,18.0,59.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,43.0,0.0,15.0,0.0,0.0,0.0,38.0,33.0,0.0,0.0,0.0,0.0,12.0,40.0,0.0
2018-04-22,0.0,7.0,26.0,0.0,0.0,0.0,4.0,0.0,16.0,24.0,0.0,27.0,0.0,160.0,0.0,27.0,565.0,158.0,89.0,4.0,5.0,17.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.0,0.0,0.0,70.0,20.0,0.0,21.0,138.0,0.0,0.0,120.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,34.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,8.0,0.0,471.0,0.0,73.0,10.0,16.0,35.0,31.0,6.0,0.0,0.0,32.0,41.0,31.0
2018-04-29,0.0,0.0,15.0,0.0,0.0,5.0,0.0,19.0,0.0,195.0,192.0,375.0,0.0,9.0,0.0,125.0,141.0,9.0,121.0,51.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,4.0,0.0,16.0,19.0,26.0,0.0,0.0,5.0,144.0,0.0,6.0,0.0,0.0,0.0,7.0,7.0,0.0,10.0,0.0,0.0,20.0,0.0,106.0,695.0,5.0,6.0,0.0,8.0,4.0,0.0,19.0,10.0,0.0,5.0,0.0,6.0,10.0,41.0,14.0,9.0,0.0,0.0,0.0,24.0,45.0,58.0
2018-05-06,0.0,7.0,15.0,0.0,13.0,121.0,120.0,774.0,5.0,31.0,0.0,1247.0,0.0,0.0,4.0,264.0,220.0,5.0,64.0,56.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,17.0,0.0,403.0,0.0,27.0,0.0,23.0,16.0,0.0,0.0,7.0,0.0,33.0,32.0,14.0
2018-05-13,0.0,0.0,0.0,0.0,0.0,0.0,5.0,400.0,15.0,116.0,7.0,33.0,0.0,0.0,0.0,131.0,292.0,6.0,37.0,21.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,22.0,12.0,12.0,37.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,203.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,320.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,21.0,0.0,23.0,40.0,0.0
2018-05-20,0.0,17.0,0.0,0.0,0.0,400.0,0.0,315.0,5.0,54.0,5.0,15.0,7.0,4.0,248.0,0.0,439.0,8.0,194.0,48.0,0.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,7.0,0.0,0.0,0.0,0.0,8.0,1055.0,9.0,0.0,214.0,0.0,0.0,0.0,6.0,9.0,84.0,0.0,11.0,0.0,79.0,0.0,15.0,0.0,16.0,44.0,3.0,9.0,0.0,0.0,4.0,34.0,0.0
2018-05-27,0.0,15.0,0.0,0.0,0.0,500.0,10.0,1000.0,24.0,49.0,104.0,32.0,6.0,14.0,0.0,39.0,798.0,15.0,20.0,158.0,0.0,0.0,5.0,0.0,6.0,41.0,29.0,6.0,0.0,0.0,7.0,22.0,6.0,12.0,0.0,0.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,7.0,0.0,4.0,0.0,103.0,930.0,10.0,6.0,10.0,5.0,0.0,350.0,3.0,31.0,0.0,11.0,23.0,0.0,727.0,0.0,0.0,0.0,15.0,9.0,26.0,0.0,0.0,9.0,23.0,47.0,13.0
2018-06-03,0.0,0.0,0.0,0.0,100.0,0.0,0.0,555.0,0.0,24.0,0.0,77.0,2.0,0.0,58.0,16.0,344.0,153.0,22.0,29.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,38.0,0.0,235.0,0.0,0.0,143.0,0.0,11.0,66.0,0.0,86.0,13.0,0.0,14.0,8.0,0.0,34.0,0.0,0.0,0.0,18.0,33.0,13.0
2018-06-10,0.0,0.0,0.0,0.0,100.0,0.0,0.0,309.0,512.0,104.0,38.0,149.0,12.0,20.0,10.0,24.0,512.0,28.0,25.0,56.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,70.0,0.0,5.0,16.0,0.0,28.0,0.0,0.0,15.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,8.0,0.0,0.0,7.0,0.0,360.0,46.0,34.0,11.0,150.0,8.0,14.0,4.0,60.0,6.0,0.0,35.0,35.0,0.0,25.0,33.0,0.0,0.0,11.0,0.0,0.0,19.0,0.0,0.0,31.0,36.0,21.0
2018-06-17,0.0,0.0,0.0,0.0,164.0,10.0,100.0,620.0,416.0,119.0,14.0,98.0,0.0,5.0,0.0,47.0,1032.0,25.0,221.0,148.0,0.0,63.0,0.0,0.0,14.0,0.0,0.0,0.0,100.0,7.0,43.0,9.0,0.0,11.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,9.0,0.0,119.0,0.0,102.0,212.0,34.0,0.0,0.0,6.0,6.0,15.0,13.0,0.0,17.0,8.0,34.0,2.0,77.0,0.0,12.0,13.0,0.0,0.0,25.0,3.0,5.0,0.0,8.0,25.0,0.0
2018-06-24,85.0,0.0,92.0,0.0,189.0,0.0,550.0,9.0,0.0,102.0,144.0,33.0,54.0,0.0,72.0,22.0,519.0,120.0,120.0,130.0,0.0,50.0,0.0,0.0,9.0,6.0,11.0,0.0,0.0,0.0,0.0,26.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,58.0,0.0,28.0,0.0,6.0,0.0,0.0,0.0,0.0,195.0,311.0,4.0,0.0,57.0,0.0,461.0,77.0,9.0,0.0,153.0,23.0,28.0,4.0,55.0,0.0,8.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,45.0,26.0
2018-07-01,72.0,0.0,205.0,0.0,307.0,600.0,700.0,0.0,354.0,1832.0,94.0,19.0,61.0,0.0,24.0,39.0,508.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,31.0,0.0,204.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,0.0,146.0,0.0,0.0,154.0,0.0,21.0,32.0,16.0,0.0,0.0,0.0,0.0,39.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0
2018-07-08,0.0,0.0,21.0,0.0,105.0,400.0,300.0,856.0,5.0,89.0,17.0,42.0,8.0,7.0,5.0,62.0,33.0,135.0,165.0,99.0,0.0,8.0,0.0,6.0,7.0,0.0,43.0,0.0,0.0,30.0,46.0,9.0,8.0,13.0,0.0,0.0,10.0,3.0,0.0,167.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,7.0,6.0,0.0,157.0,0.0,0.0,196.0,16.0,0.0,430.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,22.0,7.0,58.0,48.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,26.0,0.0
2018-07-15,167.0,5.0,0.0,0.0,314.0,550.0,500.0,1112.0,430.0,55.0,91.0,40.0,10.0,6.0,228.0,56.0,84.0,32.0,243.0,16.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,10.0,13.0,16.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,14.0,6.0,23.0,125.0,0.0,0.0,5.0,0.0,15.0,0.0,5.0,0.0,0.0,276.0,66.0,0.0,269.0,0.0,134.0,0.0,0.0,0.0,270.0,10.0,9.0,22.0,366.0,0.0,37.0,0.0,50.0,8.0,52.0,5.0,0.0,7.0,6.0,32.0,10.0
2018-07-22,0.0,6.0,1812.0,380.0,109.0,0.0,0.0,300.0,8.0,27.0,74.0,46.0,68.0,11.0,5.0,63.0,209.0,135.0,34.0,112.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,21.0,11.0,5.0,0.0,0.0,14.0,0.0,0.0,196.0,0.0,0.0,0.0,310.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,389.0,16.0,0.0,0.0,0.0,49.0,86.0,27.0,26.0,0.0,0.0,22.0,0.0,0.0,0.0,86.0,15.0,0.0,0.0,41.0,26.0,7.0,0.0,10.0,5.0,56.0
2018-07-29,0.0,7.0,52.0,18.0,159.0,6.0,0.0,5.0,138.0,22.0,97.0,79.0,128.0,92.0,7.0,47.0,95.0,0.0,466.0,88.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,75.0,0.0,0.0,6.0,0.0,8.0,12.0,0.0,9.0,0.0,0.0,4.0,25.0,0.0,0.0,4.0,97.0,5.0,0.0,0.0,0.0,0.0,45.0,7.0,5.0,139.0,0.0,34.0,0.0,36.0,0.0,0.0,52.0,20.0,0.0,15.0,0.0,36.0,0.0,3.0,0.0,17.0,9.0,13.0,0.0,7.0,21.0,38.0
2018-08-05,0.0,0.0,0.0,105.0,100.0,0.0,0.0,26.0,123.0,26.0,29.0,53.0,4.0,13.0,47.0,27.0,353.0,54.0,19.0,74.0,30.0,14.0,0.0,0.0,17.0,9.0,5.0,0.0,0.0,0.0,17.0,61.0,0.0,7.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,224.0,107.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,10.0,23.0,49.0,10.0,4.0,0.0,11.0,0.0,0.0,41.0,3.0,0.0,7.0,18.0,3.0,9.0,149.0,27.0,0.0,16.0,18.0,46.0,0.0,17.0,0.0,0.0,4.0,87.0
2018-08-12,0.0,0.0,0.0,8.0,5.0,0.0,310.0,41.0,8.0,50.0,10.0,63.0,0.0,8.0,49.0,54.0,92.0,0.0,82.0,44.0,0.0,26.0,16.0,0.0,5.0,32.0,0.0,0.0,0.0,33.0,67.0,11.0,48.0,0.0,0.0,0.0,27.0,7.0,0.0,0.0,5.0,0.0,3.0,153.0,0.0,14.0,0.0,16.0,24.0,7.0,0.0,5.0,14.0,677.0,22.0,25.0,11.0,9.0,8.0,0.0,51.0,0.0,0.0,31.0,51.0,6.0,4.0,140.0,45.0,0.0,34.0,0.0,53.0,11.0,32.0,0.0,20.0,16.0,39.0
2018-08-19,0.0,0.0,0.0,0.0,6.0,11.0,75.0,4.0,10.0,37.0,21.0,95.0,14.0,6.0,4.0,44.0,240.0,11.0,135.0,58.0,7.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,19.0,20.0,11.0,0.0,0.0,3.0,0.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,82.0,22.0,4.0,7.0,0.0,12.0,32.0,40.0,108.0,4.0,63.0,17.0,0.0,43.0,0.0,56.0,13.0,64.0,0.0,6.0,0.0,13.0,7.0,24.0,9.0,34.0,4.0,0.0,0.0,32.0,16.0,60.0
2018-08-26,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,9.0,104.0,80.0,5.0,0.0,0.0,7.0,180.0,0.0,96.0,41.0,21.0,35.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,14.0,9.0,12.0,39.0,0.0,17.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,4.0,31.0,17.0,67.0,0.0,36.0,7.0,0.0,36.0,0.0,0.0,12.0,33.0,0.0,0.0,0.0,30.0,7.0,8.0,7.0,28.0,0.0,0.0,0.0,47.0,5.0,38.0
2018-09-02,42.0,29.0,148.0,0.0,13.0,0.0,16.0,7.0,109.0,17.0,8.0,37.0,8.0,6.0,9.0,28.0,145.0,17.0,81.0,13.0,28.0,14.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,9.0,5.0,21.0,0.0,5.0,14.0,0.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,74.0,34.0,12.0,9.0,0.0,25.0,46.0,14.0,27.0,5.0,42.0,33.0,3.0,12.0,3.0,20.0,7.0,44.0,0.0,5.0,0.0,21.0,0.0,44.0,20.0,9.0,0.0,6.0,0.0,17.0,10.0,49.0
2018-09-09,0.0,8.0,18.0,0.0,583.0,0.0,500.0,361.0,369.0,41.0,15.0,38.0,7.0,2.0,7.0,58.0,279.0,199.0,204.0,278.0,0.0,15.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,16.0,117.0,28.0,21.0,0.0,14.0,0.0,64.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,0.0,0.0,6.0,0.0,0.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,36.0,32.0,23.0,0.0,0.0,4.0,4.0,30.0,7.0,30.0,0.0,7.0,0.0,9.0,5.0,16.0
2018-09-16,0.0,0.0,70.0,5.0,11.0,0.0,339.0,0.0,11.0,17.0,18.0,104.0,0.0,11.0,0.0,94.0,501.0,15.0,133.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,13.0,31.0,12.0,63.0,0.0,36.0,5.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,11.0,4.0,6.0,0.0,0.0,9.0,0.0,5.0,262.0,5.0,0.0,0.0,0.0,13.0,0.0,35.0,10.0,10.0,44.0,57.0,6.0,0.0,172.0,20.0,7.0,12.0,0.0,60.0,0.0,0.0,0.0,10.0,11.0,48.0
2018-09-23,0.0,0.0,74.0,0.0,0.0,0.0,0.0,100.0,0.0,20.0,6.0,68.0,31.0,9.0,6.0,48.0,303.0,30.0,102.0,181.0,4.0,11.0,0.0,0.0,0.0,15.0,9.0,0.0,305.0,18.0,15.0,11.0,8.0,0.0,11.0,0.0,60.0,14.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,24.0,11.0,0.0,122.0,0.0,134.0,4.0,20.0,5.0,182.0,78.0,35.0,0.0,8.0,9.0,16.0,0.0,0.0,0.0,67.0,6.0,0.0,0.0,23.0,10.0,33.0
2018-09-30,157.0,0.0,26.0,57.0,226.0,5.0,100.0,3.0,13.0,20.0,85.0,12.0,119.0,0.0,102.0,45.0,314.0,6.0,33.0,28.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,43.0,8.0,14.0,0.0,45.0,0.0,49.0,6.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0,16.0,3.0,15.0,0.0,0.0,0.0,2.0,119.0,5.0,92.0,123.0,0.0,0.0,4.0,0.0,0.0,0.0,38.0,81.0,4.0,0.0,0.0,20.0,6.0,0.0,0.0,100.0,11.0,12.0,5.0,10.0,9.0,10.0
2018-10-07,193.0,158.0,0.0,0.0,16.0,0.0,800.0,17.0,234.0,13.0,0.0,48.0,0.0,5.0,0.0,177.0,366.0,133.0,31.0,43.0,0.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,47.0,16.0,0.0,31.0,0.0,91.0,17.0,0.0,0.0,0.0,174.0,168.0,139.0,7.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,12.0,184.0,14.0,7.0,44.0,21.0,0.0,0.0,50.0,79.0,0.0,0.0,9.0,22.0,11.0,36.0,23.0,151.0,7.0,27.0,0.0,0.0,14.0,13.0
2018-10-14,0.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,9.0,27.0,49.0,10.0,12.0,91.0,77.0,84.0,12.0,61.0,31.0,0.0,5.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,4.0,7.0,31.0,0.0,24.0,19.0,126.0,4.0,0.0,38.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,0.0,6.0,0.0,150.0,18.0,6.0,76.0,498.0,0.0,0.0,0.0,0.0,0.0,43.0,51.0,46.0,9.0,0.0,56.0,17.0,9.0,24.0,14.0,122.0,22.0,36.0,0.0,0.0,0.0,10.0
2018-10-21,38.0,65.0,14.0,0.0,258.0,314.0,300.0,515.0,0.0,160.0,10.0,115.0,23.0,5.0,69.0,304.0,223.0,22.0,80.0,106.0,550.0,0.0,0.0,0.0,735.0,14.0,0.0,0.0,0.0,0.0,19.0,4.0,6.0,5.0,19.0,13.0,71.0,12.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,18.0,6.0,10.0,0.0,0.0,0.0,0.0,477.0,83.0,0.0,927.0,0.0,14.0,0.0,13.0,141.0,74.0,10.0,43.0,4.0,0.0,0.0,12.0,0.0,39.0,0.0,92.0,29.0,42.0,0.0,17.0,17.0,38.0
2018-10-28,0.0,93.0,73.0,102.0,13.0,0.0,500.0,300.0,7.0,7.0,22.0,25.0,289.0,0.0,20.0,48.0,189.0,0.0,13.0,20.0,0.0,7.0,0.0,7.0,0.0,3.0,6.0,0.0,0.0,0.0,50.0,11.0,9.0,15.0,14.0,0.0,47.0,35.0,0.0,13.0,0.0,0.0,409.0,18.0,0.0,0.0,4.0,8.0,30.0,0.0,31.0,0.0,24.0,406.0,98.0,0.0,385.0,0.0,0.0,8.0,0.0,0.0,174.0,23.0,32.0,0.0,0.0,0.0,0.0,6.0,79.0,0.0,43.0,0.0,19.0,136.0,0.0,0.0,5.0
2018-11-04,161.0,0.0,130.0,0.0,108.0,126.0,520.0,430.0,0.0,89.0,112.0,11.0,12.0,0.0,9.0,242.0,558.0,49.0,24.0,14.0,0.0,0.0,0.0,8.0,5.0,148.0,0.0,0.0,0.0,0.0,4.0,25.0,21.0,5.0,61.0,13.0,93.0,101.0,0.0,12.0,11.0,0.0,156.0,17.0,0.0,12.0,0.0,5.0,0.0,0.0,29.0,0.0,0.0,562.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,7.0,12.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,46.0,7.0,26.0,0.0,0.0,9.0,25.0
2018-11-11,122.0,53.0,91.0,0.0,365.0,137.0,36.0,100.0,12.0,5.0,0.0,416.0,23.0,6.0,22.0,60.0,300.0,0.0,46.0,198.0,6.0,0.0,0.0,8.0,0.0,9.0,0.0,300.0,160.0,6.0,0.0,90.0,37.0,0.0,90.0,0.0,164.0,12.0,0.0,0.0,44.0,0.0,149.0,184.0,0.0,46.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,0.0,5.0,0.0,6.0,8.0,53.0,38.0,38.0,6.0,0.0,44.0,0.0,0.0,99.0,0.0,23.0,0.0,16.0,0.0,0.0,0.0,40.0
