ts,Awdal - Baki,Awdal - Borama,Awdal - Lughaye,Awdal - Zeylac,Bakool - Ceel Barde,Bakool - Rab Dhuure,Bakool - Tayeeglow,Bakool - Waajid,Bakool - Xudur,Banadir - Banadir,Bari - Bandarbeyla,Bari - Bossaso,Bari - Caluula,Bari - Iskushuban,Bari - Qandala,Bari - Qardho,Bay - Baidoa,Bay - Buur Hakaba,Bay - Diinsoor,Bay - Qansax Dheere,Galgaduud - Cabudwaaq,Galgaduud - Cadaado,Galgaduud - Ceel Buur,Galgaduud - Ceel Dheer,Galgaduud - Dhuusamarreeb,Gedo - Baardheere,Gedo - Belet Xaawo,Gedo - Ceel Waaq,Gedo - Doolow,Gedo - Garbahaarey,Gedo - Luuq,Hiraan - Belet Weyne,Hiraan - Bulo Burto,Hiraan - Jalalaqsi,Lower Juba - Afmadow,Lower Juba - Badhaadhe,Lower Juba - Jamaame,Lower Juba - Kismayo,Lower Juba - Saakow,Lower Shabelle - Afgooye,Lower Shabelle - Baraawe,Lower Shabelle - Kurtunwaarey,Lower Shabelle - Marka,Lower Shabelle - Qoryooley,Lower Shabelle - Sablaale,Lower Shabelle - Wanla Weyn,Middle Juba - Bu'aale,Middle Juba - Jilib,Middle Juba - Saakow,Middle Shabelle - Adan Yabaal,Middle Shabelle - Balcad,Middle Shabelle - Cadale,Middle Shabelle - Jowhar,Mudug - Gaalkacyo,Mudug - Galdogob,Mudug - Hobyo,Mudug - Jariiban,Mudug - Xarardheere,Nugaal - Burtinle,Nugaal - Eyl,Nugaal - Garoowe,Nugaal - Qardho,Sanaag - Badhan,Sanaag - Ceel Afweyn,Sanaag - Ceerigaabo,Sanaag - Dhahar,Sanaag - Laasqoray,Sanaag - Lasqoray,Sool - Caynabo,Sool - Laas Caanood,Sool - Taleex,Sool - Xudun,Togdheer - Burco,Togdheer - Buuhoodle,Togdheer - Owdweyne,Togdheer - Sheikh,Woqooyi Galbeed - Berbera,Woqooyi Galbeed - Gebiley,Woqooyi Galbeed - Hargeysa
2018-11-18,125.0,0.0,0.0,0.0,550.0,0.0,80.0,320.0,0.0,74.0,22.0,66.0,0.0,0.0,83.0,136.0,87.0,15.0,67.0,48.0,0.0,9.0,0.0,0.0,14.0,9.0,8.0,0.0,200.0,7.0,35.0,15.0,0.0,0.0,24.0,0.0,35.0,7.0,0.0,3.0,0.0,13.0,18.0,0.0,0.0,19.0,7.0,350.0,6.0,0.0,0.0,6.0,3.0,53.0,44.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,61.0,10.0,4.0,0.0,11.0,7.0,7.0,0.0,66.0,8.0,18.0,0.0,18.0,0.0,0.0,0.0,14.0
2018-11-25,323.0,0.0,0.0,78.0,0.0,0.0,0.0,8.0,0.0,74.0,38.0,33.0,21.0,0.0,85.0,47.0,318.0,9.0,48.0,33.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,17.0,25.0,1231.0,0.0,0.0,23.0,5.0,33.0,15.0,0.0,0.0,3.0,0.0,529.0,0.0,0.0,0.0,9.0,8.0,7.0,0.0,6.0,0.0,0.0,41.0,4.0,0.0,21.0,0.0,9.0,0.0,20.0,0.0,0.0,43.0,5.0,0.0,13.0,0.0,0.0,9.0,9.0,0.0,63.0,0.0,660.0,0.0,20.0,0.0,30.0
2018-12-02,35.0,51.0,0.0,0.0,0.0,2139.0,77.0,0.0,0.0,5.0,6.0,20.0,0.0,0.0,367.0,12.0,419.0,116.0,45.0,89.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,24.0,11.0,0.0,6.0,0.0,15.0,5.0,0.0,6.0,0.0,0.0,421.0,70.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,0.0,9.0,0.0,5.0,0.0,15.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0,41.0,0.0,16.0,6.0,12.0,6.0,41.0
2018-12-09,100.0,34.0,26.0,6.0,0.0,15.0,0.0,40.0,0.0,50.0,0.0,66.0,0.0,7.0,18.0,34.0,155.0,139.0,29.0,37.0,285.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,8.0,8.0,23.0,16.0,5.0,21.0,11.0,50.0,0.0,0.0,27.0,0.0,0.0,70.0,15.0,0.0,0.0,5.0,13.0,12.0,0.0,0.0,4.0,0.0,102.0,10.0,0.0,6.0,0.0,5.0,0.0,0.0,7.0,12.0,0.0,22.0,60.0,0.0,0.0,0.0,31.0,100.0,18.0,32.0,0.0,15.0,0.0,22.0,6.0,5.0
2018-12-16,129.0,55.0,25.0,13.0,17.0,0.0,0.0,34.0,0.0,87.0,31.0,32.0,0.0,259.0,286.0,19.0,203.0,0.0,47.0,12.0,7.0,0.0,0.0,0.0,112.0,4.0,0.0,0.0,0.0,8.0,0.0,227.0,150.0,5.0,14.0,0.0,105.0,12.0,0.0,10.0,0.0,0.0,35.0,53.0,0.0,21.0,0.0,8.0,13.0,0.0,161.0,0.0,17.0,27.0,11.0,20.0,8.0,0.0,27.0,0.0,16.0,0.0,93.0,0.0,0.0,134.0,63.0,0.0,0.0,54.0,110.0,47.0,31.0,6.0,18.0,6.0,6.0,0.0,51.0
2018-12-23,133.0,28.0,5.0,13.0,0.0,0.0,0.0,0.0,5.0,136.0,38.0,62.0,16.0,30.0,162.0,51.0,106.0,34.0,96.0,22.0,0.0,18.0,0.0,0.0,5.0,18.0,25.0,0.0,0.0,18.0,0.0,60.0,4.0,8.0,23.0,0.0,28.0,16.0,0.0,0.0,39.0,0.0,34.0,71.0,41.0,0.0,6.0,115.0,8.0,0.0,0.0,0.0,168.0,10.0,28.0,0.0,4.0,0.0,34.0,0.0,40.0,17.0,129.0,0.0,0.0,263.0,45.0,0.0,7.0,40.0,197.0,56.0,16.0,0.0,6.0,0.0,6.0,5.0,25.0
2018-12-30,46.0,0.0,0.0,32.0,0.0,0.0,5.0,0.0,0.0,33.0,0.0,32.0,0.0,12.0,103.0,3.0,81.0,0.0,12.0,130.0,0.0,24.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,9.0,40.0,138.0,0.0,5.0,0.0,0.0,27.0,11.0,0.0,12.0,0.0,0.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,12.0,33.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,156.0,0.0,0.0,0.0,36.0,37.0,33.0,10.0,6.0,0.0,6.0,0.0,0.0,21.0
2019-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13,0.0,18.0,0.0,0.0,14.0,0.0,0.0,12.0,0.0,20.0,13.0,21.0,0.0,6.0,7.0,40.0,175.0,8.0,44.0,195.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,34.0,9.0,0.0,0.0,0.0,63.0,16.0,0.0,49.0,0.0,132.0,28.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,30.0,18.0,14.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,46.0,24.0,0.0,0.0,16.0,0.0,18.0,11.0,10.0
2019-01-20,30.0,69.0,55.0,28.0,0.0,42.0,27.0,52.0,6.0,19.0,0.0,84.0,3.0,0.0,0.0,17.0,86.0,5.0,38.0,21.0,0.0,4.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,22.0,5.0,26.0,0.0,40.0,64.0,6.0,128.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,14.0,20.0,39.0,9.0,0.0,0.0,14.0,0.0,25.0,10.0,7.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,5.0,0.0,6.0,9.0,0.0,74.0
2019-01-27,0.0,0.0,0.0,14.0,0.0,24.0,33.0,6.0,4.0,22.0,0.0,47.0,0.0,3.0,4.0,67.0,87.0,0.0,156.0,65.0,13.0,12.0,0.0,0.0,7.0,24.0,4.0,0.0,0.0,36.0,0.0,89.0,9.0,30.0,5.0,0.0,26.0,18.0,0.0,17.0,0.0,0.0,160.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,21.0,41.0,39.0,0.0,18.0,0.0,0.0,0.0,12.0,8.0,0.0,78.0,108.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,6.0,0.0,25.0
2019-02-03,0.0,46.0,29.0,0.0,19.0,0.0,0.0,24.0,0.0,10.0,5.0,20.0,32.0,22.0,4.0,30.0,57.0,0.0,138.0,13.0,6.0,22.0,8.0,5.0,5.0,20.0,0.0,0.0,8.0,39.0,32.0,7.0,682.0,0.0,6.0,0.0,30.0,8.0,6.0,0.0,20.0,300.0,138.0,28.0,0.0,43.0,0.0,5.0,12.0,0.0,15.0,31.0,0.0,28.0,60.0,5.0,15.0,0.0,6.0,11.0,24.0,0.0,6.0,35.0,45.0,62.0,4.0,6.0,26.0,6.0,28.0,0.0,5.0,0.0,28.0,0.0,7.0,0.0,10.0
2019-02-10,21.0,26.0,0.0,0.0,0.0,16.0,35.0,6.0,0.0,27.0,34.0,62.0,4.0,14.0,163.0,41.0,97.0,17.0,484.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,11.0,0.0,39.0,525.0,3.0,4.0,0.0,23.0,10.0,0.0,237.0,0.0,862.0,0.0,789.0,0.0,43.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,4.0,14.0,6.0,0.0,0.0,5.0,0.0,26.0,16.0,0.0,0.0,4.0,290.0,12.0,0.0,5.0,5.0,0.0,6.0,0.0,0.0,5.0,6.0,4.0,0.0,29.0
2019-02-17,27.0,4.0,13.0,0.0,753.0,6.0,24.0,75.0,1360.0,159.0,0.0,20.0,7.0,144.0,0.0,75.0,267.0,25.0,144.0,180.0,0.0,29.0,0.0,0.0,0.0,47.0,0.0,0.0,16.0,25.0,12.0,11.0,211.0,0.0,11.0,4.0,132.0,7.0,0.0,513.0,0.0,25.0,303.0,373.0,0.0,72.0,8.0,11.0,21.0,0.0,0.0,0.0,0.0,36.0,19.0,12.0,9.0,0.0,18.0,0.0,10.0,0.0,0.0,9.0,36.0,6.0,6.0,5.0,0.0,22.0,53.0,28.0,17.0,0.0,6.0,0.0,11.0,0.0,18.0
2019-02-24,55.0,61.0,24.0,16.0,0.0,82.0,0.0,7.0,146.0,66.0,0.0,72.0,5.0,0.0,116.0,106.0,98.0,54.0,112.0,11.0,15.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,8.0,44.0,37.0,44.0,11.0,0.0,6.0,0.0,40.0,10.0,0.0,104.0,0.0,0.0,33.0,174.0,0.0,32.0,0.0,6.0,128.0,0.0,0.0,0.0,89.0,33.0,85.0,0.0,8.0,4.0,0.0,0.0,37.0,0.0,0.0,37.0,55.0,44.0,0.0,5.0,0.0,6.0,55.0,25.0,33.0,17.0,37.0,2.0,12.0,0.0,48.0
2019-03-03,25.0,0.0,0.0,29.0,0.0,132.0,0.0,14.0,19.0,21.0,54.0,90.0,12.0,0.0,10.0,36.0,90.0,6.0,71.0,45.0,0.0,10.0,0.0,0.0,0.0,75.0,0.0,0.0,13.0,37.0,18.0,5.0,15.0,185.0,0.0,0.0,231.0,0.0,0.0,116.0,0.0,20.0,0.0,0.0,26.0,16.0,0.0,19.0,7.0,0.0,16.0,0.0,91.0,52.0,75.0,41.0,36.0,0.0,0.0,0.0,40.0,0.0,74.0,70.0,163.0,561.0,5.0,0.0,0.0,0.0,48.0,54.0,17.0,0.0,31.0,6.0,9.0,0.0,39.0
2019-03-10,0.0,7.0,154.0,37.0,140.0,333.0,0.0,176.0,0.0,23.0,197.0,28.0,7.0,24.0,216.0,69.0,265.0,19.0,25.0,19.0,6.0,40.0,0.0,0.0,0.0,45.0,7.0,0.0,0.0,20.0,0.0,5.0,26.0,5.0,0.0,0.0,125.0,11.0,0.0,4.0,0.0,0.0,29.0,10.0,0.0,32.0,0.0,15.0,8.0,0.0,8.0,0.0,0.0,122.0,77.0,121.0,58.0,0.0,5.0,3.0,7.0,0.0,0.0,26.0,123.0,56.0,9.0,0.0,0.0,0.0,74.0,39.0,19.0,0.0,6.0,5.0,13.0,0.0,26.0
2019-03-17,12.0,107.0,70.0,0.0,233.0,683.0,0.0,16.0,203.0,18.0,6.0,70.0,18.0,9.0,0.0,18.0,215.0,0.0,96.0,158.0,0.0,8.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,45.0,26.0,17.0,129.0,6.0,5.0,0.0,116.0,4.0,0.0,13.0,19.0,0.0,0.0,0.0,0.0,46.0,22.0,12.0,28.0,5.0,0.0,0.0,0.0,25.0,58.0,261.0,26.0,0.0,0.0,0.0,7.0,0.0,389.0,7.0,275.0,451.0,277.0,21.0,0.0,8.0,436.0,556.0,18.0,0.0,19.0,0.0,25.0,0.0,24.0
2019-03-24,82.0,47.0,0.0,118.0,330.0,12.0,68.0,41.0,12.0,42.0,108.0,75.0,4.0,32.0,0.0,70.0,157.0,37.0,163.0,63.0,10.0,8.0,0.0,0.0,0.0,76.0,18.0,0.0,0.0,30.0,40.0,10.0,32.0,0.0,20.0,19.0,68.0,2.0,0.0,0.0,0.0,5.0,57.0,22.0,0.0,34.0,7.0,7.0,18.0,0.0,35.0,0.0,0.0,27.0,10.0,187.0,26.0,5.0,21.0,8.0,34.0,4.0,0.0,27.0,40.0,7.0,0.0,379.0,6.0,8.0,167.0,37.0,0.0,6.0,30.0,0.0,11.0,0.0,23.0
2019-03-31,110.0,0.0,0.0,106.0,0.0,196.0,6.0,20.0,0.0,30.0,277.0,93.0,4.0,4.0,8.0,16.0,39.0,15.0,31.0,140.0,17.0,0.0,0.0,0.0,0.0,52.0,40.0,0.0,0.0,33.0,5.0,18.0,71.0,7.0,4.0,12.0,71.0,9.0,0.0,0.0,134.0,0.0,0.0,33.0,0.0,152.0,7.0,0.0,142.0,0.0,0.0,0.0,30.0,44.0,47.0,141.0,16.0,25.0,22.0,0.0,23.0,0.0,5.0,46.0,54.0,15.0,0.0,0.0,5.0,5.0,0.0,17.0,10.0,0.0,27.0,20.0,3.0,0.0,0.0
2019-04-07,51.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,42.0,66.0,14.0,0.0,28.0,0.0,0.0,0.0,72.0,15.0,0.0,11.0,33.0,7.0,0.0,0.0,0.0,4.0,8.0,35.0,0.0,0.0,23.0,0.0,54.0,18.0,0.0,0.0,21.0,12.0,42.0,232.0,0.0,0.0,0.0,8.0,5.0,23.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,15.0,0.0,7.0,208.0,15.0,0.0,0.0,9.0,24.0,12.0,22.0,0.0,0.0,0.0,0.0
2019-04-14,24.0,101.0,0.0,0.0,513.0,41.0,20.0,0.0,890.0,0.0,6.0,5.0,0.0,0.0,0.0,102.0,195.0,21.0,197.0,45.0,0.0,74.0,0.0,0.0,0.0,69.0,18.0,0.0,17.0,15.0,6.0,8.0,5.0,2.0,30.0,6.0,100.0,7.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,18.0,18.0,35.0,40.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,13.0,124.0,4.0,15.0,0.0,52.0,326.0,124.0,74.0,41.0,4.0,24.0,0.0,0.0,0.0,0.0
2019-04-21,1350.0,77.0,27.0,27.0,0.0,14.0,17.0,16.0,189.0,44.0,0.0,13.0,10.0,0.0,0.0,44.0,106.0,24.0,40.0,42.0,0.0,53.0,0.0,0.0,5.0,14.0,32.0,0.0,0.0,54.0,48.0,18.0,0.0,0.0,44.0,20.0,59.0,0.0,0.0,0.0,44.0,0.0,0.0,5.0,0.0,118.0,8.0,8.0,33.0,0.0,0.0,0.0,0.0,38.0,11.0,16.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,15.0,150.0,34.0,0.0,0.0,28.0,9.0,9.0,145.0,29.0,0.0,28.0,0.0,0.0,0.0,6.0
2019-04-28,261.0,15.0,23.0,7.0,375.0,350.0,200.0,161.0,257.0,17.0,18.0,0.0,18.0,8.0,4.0,99.0,51.0,60.0,87.0,50.0,7.0,0.0,0.0,0.0,0.0,88.0,42.0,0.0,0.0,17.0,28.0,15.0,0.0,0.0,44.0,7.0,12.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,22.0,48.0,28.0,30.0,0.0,0.0,0.0,16.0,41.0,119.0,45.0,0.0,0.0,0.0,0.0,9.0,0.0,375.0,16.0,70.0,594.0,0.0,0.0,33.0,33.0,10.0,16.0,43.0,11.0,0.0,0.0,5.0,0.0,0.0
2019-05-05,15.0,0.0,13.0,0.0,0.0,0.0,103.0,3.0,236.0,23.0,6.0,46.0,25.0,7.0,0.0,39.0,47.0,0.0,103.0,150.0,0.0,63.0,0.0,9.0,0.0,71.0,13.0,0.0,0.0,7.0,15.0,145.0,4.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,22.0,8.0,0.0,62.0,2.0,20.0,90.0,0.0,0.0,0.0,0.0,44.0,34.0,35.0,0.0,0.0,6.0,0.0,11.0,0.0,91.0,21.0,106.0,4.0,5.0,0.0,30.0,6.0,8.0,8.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0
2019-05-12,62.0,8.0,0.0,0.0,166.0,15.0,0.0,152.0,105.0,41.0,63.0,27.0,0.0,20.0,5.0,183.0,39.0,112.0,74.0,43.0,6.0,68.0,0.0,0.0,1500.0,62.0,6.0,0.0,0.0,29.0,0.0,26.0,131.0,7.0,12.0,0.0,28.0,6.0,0.0,0.0,26.0,68.0,0.0,11.0,21.0,0.0,0.0,25.0,26.0,0.0,17.0,0.0,0.0,182.0,34.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,167.0,10.0,0.0,0.0,23.0,6.0,41.0,237.0,12.0,18.0,0.0,0.0,10.0,0.0,0.0
2019-05-19,44.0,0.0,27.0,135.0,0.0,244.0,0.0,27.0,145.0,39.0,11.0,109.0,21.0,48.0,9.0,68.0,56.0,17.0,107.0,42.0,28.0,5.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,7.0,0.0,0.0,532.0,13.0,15.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,0.0,5.0,0.0,0.0,78.0,0.0,0.0,3.0,7.0,86.0,94.0,0.0,7.0,0.0,23.0,4.0,19.0,0.0,340.0,39.0,153.0,101.0,5.0,6.0,40.0,21.0,18.0,56.0,7.0,5.0,0.0,10.0,9.0,0.0,10.0
2019-05-26,192.0,0.0,0.0,0.0,20.0,18.0,8.0,138.0,19.0,16.0,69.0,223.0,0.0,5.0,3.0,50.0,188.0,0.0,224.0,45.0,0.0,5.0,6.0,0.0,0.0,47.0,5.0,0.0,0.0,44.0,0.0,0.0,7.0,5.0,16.0,22.0,26.0,10.0,0.0,0.0,0.0,0.0,27.0,6.0,0.0,0.0,0.0,24.0,90.0,6.0,0.0,0.0,5.0,75.0,45.0,0.0,5.0,11.0,11.0,0.0,17.0,5.0,175.0,21.0,59.0,356.0,0.0,0.0,43.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,39.0
2019-06-02,6.0,0.0,0.0,0.0,0.0,57.0,0.0,31.0,249.0,30.0,108.0,27.0,0.0,7.0,0.0,89.0,71.0,34.0,130.0,54.0,0.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,45.0,0.0,14.0,0.0,9.0,15.0,15.0,47.0,5.0,0.0,0.0,65.0,0.0,101.0,0.0,0.0,0.0,8.0,0.0,97.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,44.0,0.0,50.0,23.0,50.0,77.0,0.0,0.0,11.0,0.0,0.0,9.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
2019-06-09,0.0,0.0,0.0,0.0,575.0,0.0,0.0,59.0,359.0,20.0,24.0,5.0,0.0,0.0,0.0,6.0,64.0,30.0,97.0,10.0,0.0,5.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,22.0,0.0,13.0,5.0,0.0,0.0,11.0,148.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,27.0,34.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2019-06-16,0.0,124.0,0.0,0.0,581.0,38.0,160.0,37.0,1098.0,9.0,212.0,29.0,0.0,19.0,0.0,95.0,78.0,45.0,66.0,117.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,200.0,0.0,22.0,0.0,8.0,5.0,5.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,4.0,58.0,0.0,0.0,0.0,0.0,20.0,46.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,102.0,48.0,133.0,38.0,0.0,0.0,0.0,24.0,4.0,0.0,4.0,0.0,6.0,8.0,0.0,0.0,63.0
2019-06-23,99.0,85.0,0.0,0.0,150.0,33.0,65.0,52.0,0.0,24.0,73.0,68.0,0.0,3.0,35.0,41.0,77.0,0.0,130.0,107.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,37.0,0.0,10.0,11.0,0.0,27.0,15.0,49.0,0.0,0.0,630.0,5.0,0.0,0.0,7.0,0.0,0.0,6.0,63.0,24.0,0.0,0.0,0.0,0.0,14.0,64.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,88.0,18.0,132.0,63.0,0.0,0.0,5.0,14.0,6.0,5.0,16.0,0.0,9.0,5.0,0.0,0.0,22.0
2019-06-30,33.0,73.0,275.0,0.0,0.0,15.0,32.0,17.0,0.0,13.0,54.0,73.0,0.0,9.0,0.0,12.0,56.0,14.0,288.0,113.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,32.0,0.0,15.0,0.0,6.0,38.0,31.0,14.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0,56.0,0.0,0.0,0.0,0.0,38.0,23.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,132.0,15.0,94.0,70.0,8.0,0.0,0.0,7.0,0.0,0.0,37.0,0.0,18.0,0.0,22.0,100.0,9.0
2019-07-07,0.0,31.0,0.0,29.0,0.0,0.0,0.0,0.0,13.0,11.0,77.0,41.0,0.0,0.0,0.0,22.0,225.0,8.0,340.0,48.0,0.0,9.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,74.0,0.0,164.0,126.0,6.0,13.0,38.0,47.0,11.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,7.0,15.0,79.0,0.0,0.0,0.0,0.0,10.0,47.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,230.0,0.0,15.0,168.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,3.0,6.0,14.0,7.0,6.0
2019-07-14,186.0,38.0,0.0,22.0,0.0,259.0,34.0,125.0,10.0,15.0,85.0,138.0,0.0,20.0,0.0,38.0,2129.0,14.0,304.0,32.0,44.0,0.0,4.0,0.0,0.0,112.0,0.0,0.0,0.0,29.0,17.0,44.0,0.0,19.0,16.0,21.0,65.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,5.0,0.0,0.0,66.0,47.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,43.0,32.0,385.0,29.0,0.0,0.0,18.0,30.0,20.0,27.0,20.0,0.0,11.0,0.0,0.0,0.0,0.0
2019-07-21,27.0,113.0,68.0,0.0,143.0,3.0,0.0,0.0,153.0,21.0,95.0,66.0,0.0,28.0,3.0,20.0,2980.0,39.0,932.0,960.0,4.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,68.0,0.0,30.0,149.0,5.0,9.0,22.0,37.0,0.0,0.0,0.0,131.0,108.0,0.0,4.0,0.0,12.0,0.0,38.0,58.0,0.0,4.0,0.0,10.0,17.0,25.0,0.0,0.0,0.0,28.0,0.0,45.0,12.0,235.0,38.0,364.0,22.0,0.0,0.0,0.0,43.0,27.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0
2019-07-28,18.0,233.0,187.0,0.0,817.0,57.0,0.0,340.0,529.0,29.0,65.0,107.0,4.0,52.0,17.0,17.0,2347.0,265.0,87.0,510.0,0.0,5.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,67.0,0.0,15.0,132.0,0.0,17.0,12.0,50.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,80.0,0.0,0.0,0.0,9.0,55.0,32.0,17.0,0.0,0.0,112.0,0.0,33.0,0.0,269.0,6.0,126.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,11.0,9.0,6.0,6.0,0.0,74.0
2019-08-04,0.0,163.0,0.0,129.0,171.0,36.0,20.0,138.0,49.0,31.0,57.0,121.0,0.0,55.0,0.0,60.0,3131.0,127.0,762.0,961.0,6.0,0.0,0.0,0.0,6.0,53.0,0.0,0.0,0.0,49.0,0.0,10.0,352.0,0.0,41.0,37.0,61.0,5.0,0.0,13.0,64.0,0.0,1.0,0.0,0.0,3.0,41.0,5.0,59.0,0.0,0.0,0.0,0.0,33.0,48.0,47.0,0.0,0.0,7.0,4.0,81.0,0.0,155.0,0.0,111.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,14.0,19.0,11.0,0.0,8.0,0.0,7.0
2019-08-11,0.0,54.0,0.0,37.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,252.0,469.0,326.0,0.0,0.0,22.0,0.0,0.0,16.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0
